Pangolin,Count,Percentage
Q.6,6,6.71271364469808e-05
B.1.177.39,6,6.71271364469808e-05
GK.1.11.1,6,6.71271364469808e-05
GA.7.1,6,6.71271364469808e-05
B.1.483,6,6.71271364469808e-05
XCY,6,6.71271364469808e-05
JL.1,6,6.71271364469808e-05
FL.13.5,6,6.71271364469808e-05
Q.2,6,6.71271364469808e-05
XBC.1.6.4,6,6.71271364469808e-05
B.1.1.325,6,6.71271364469808e-05
AT.1,6,6.71271364469808e-05
GA.7.2,6,6.71271364469808e-05
HN.4.2,6,6.71271364469808e-05
B.1.510,6,6.71271364469808e-05
A.2.5.3,6,6.71271364469808e-05
XBB.2.7.1,6,6.71271364469808e-05
A.12,6,6.71271364469808e-05
XBB.2.3.18,6,6.71271364469808e-05
P.1.12.1,6,6.71271364469808e-05
JN.1.16.4,6,6.71271364469808e-05
NC.1,6,6.71271364469808e-05
KP.3.2.6,6,6.71271364469808e-05
XEC.2.3,6,6.71271364469808e-05
KS.1.1.1,6,6.71271364469808e-05
LW.1.2,6,6.71271364469808e-05
NH.1,6,6.71271364469808e-05
KP.3.1.9,6,6.71271364469808e-05
BL.1.5,6,6.71271364469808e-05
XDV.1.5.1,6,6.71271364469808e-05
MC.12,6,6.71271364469808e-05
LF.7.2.1,6,6.71271364469808e-05
B.1.208,6,6.71271364469808e-05
B.1.1.182,6,6.71271364469808e-05
GA.8.1,6,6.71271364469808e-05
XBC.2,6,6.71271364469808e-05
B.1.562,6,6.71271364469808e-05
ND.1.1,6,6.71271364469808e-05
NV.1,6,6.71271364469808e-05
LQ.1,6,6.71271364469808e-05
NL.10,6,6.71271364469808e-05
MA.1.1,6,6.71271364469808e-05
B.4.8,6,6.71271364469808e-05
MC.1.7,6,6.71271364469808e-05
XEJ,5,5.5939280372484e-05
JN.1.25,5,5.5939280372484e-05
JN.1.58.1,5,5.5939280372484e-05
LH.2,5,5.5939280372484e-05
JN.1.36,5,5.5939280372484e-05
MC.37,5,5.5939280372484e-05
XEJ.1,5,5.5939280372484e-05
NL.11,5,5.5939280372484e-05
MR.2,5,5.5939280372484e-05
A.19,5,5.5939280372484e-05
A.7,5,5.5939280372484e-05
B.1.600,5,5.5939280372484e-05
C.8,5,5.5939280372484e-05
B.1.177.41,5,5.5939280372484e-05
EG.5.1.11,5,5.5939280372484e-05
XAY.1.1,5,5.5939280372484e-05
XJ,5,5.5939280372484e-05
HK.34.1,5,5.5939280372484e-05
GA.4.2,5,5.5939280372484e-05
JD.2.1,5,5.5939280372484e-05
GE.1.2.1,5,5.5939280372484e-05
HK.20,5,5.5939280372484e-05
FL.35.1,5,5.5939280372484e-05
BA.5.2.5,5,5.5939280372484e-05
EG.1.4.1,5,5.5939280372484e-05
GY.4,5,5.5939280372484e-05
FL.4.10,5,5.5939280372484e-05
AY.46.6.1,5,5.5939280372484e-05
B.1.446,5,5.5939280372484e-05
B.1.194,5,5.5939280372484e-05
B.1.456,5,5.5939280372484e-05
BA.2.38.3,5,5.5939280372484e-05
GM.3.1,5,5.5939280372484e-05
FU.4,5,5.5939280372484e-05
GQ.1,5,5.5939280372484e-05
XBB.1.36,5,5.5939280372484e-05
FQ.1,5,5.5939280372484e-05
BF.7.14.2,5,5.5939280372484e-05
JN.2.4,5,5.5939280372484e-05
B.1.36.21,5,5.5939280372484e-05
FL.18.1.1,5,5.5939280372484e-05
B.1.221.3,5,5.5939280372484e-05
XAY.1.2,5,5.5939280372484e-05
BL.1.2,5,5.5939280372484e-05
BY.1.1,5,5.5939280372484e-05
B.1.540,5,5.5939280372484e-05
XBB.1.39,5,5.5939280372484e-05
C.13,5,5.5939280372484e-05
BM.3,5,5.5939280372484e-05
C.30.1,5,5.5939280372484e-05
XBB.1.25,5,5.5939280372484e-05
XBB.1.14.1,5,5.5939280372484e-05
AK.2,5,5.5939280372484e-05
CH.1.1.29,5,5.5939280372484e-05
XBB.1.47.1,5,5.5939280372484e-05
XBB.1.47,5,5.5939280372484e-05
MC.18,5,5.5939280372484e-05
MY.1,5,5.5939280372484e-05
XBB.1.24.3,5,5.5939280372484e-05
NP.2,5,5.5939280372484e-05
XBB.7,5,5.5939280372484e-05
JN.1.18.8,5,5.5939280372484e-05
XEC.40,5,5.5939280372484e-05
JN.1.35,5,5.5939280372484e-05
XDD.3,5,5.5939280372484e-05
AY.26.1,5,5.5939280372484e-05
B.37,5,5.5939280372484e-05
B.1.1.338,5,5.5939280372484e-05
B.1.258.22,5,5.5939280372484e-05
B.1.177.80,5,5.5939280372484e-05
B.1.182,5,5.5939280372484e-05
CH.3.1,4,4.4751424297987206e-05
NS.1,4,4.4751424297987206e-05
NB.1,4,4.4751424297987206e-05
KP.4.2.6,4,4.4751424297987206e-05
XEC.43,4,4.4751424297987206e-05
KP.2.28.1,4,4.4751424297987206e-05
XDR.1.2,4,4.4751424297987206e-05
B.1.1.462,4,4.4751424297987206e-05
NL.4.1,4,4.4751424297987206e-05
BR.5.1,4,4.4751424297987206e-05
B.4.6,4,4.4751424297987206e-05
NL.16,4,4.4751424297987206e-05
XBB.1.5.74,4,4.4751424297987206e-05
XDY.1,4,4.4751424297987206e-05
XEK.1,4,4.4751424297987206e-05
NS.2,4,4.4751424297987206e-05
XBC.1.5,4,4.4751424297987206e-05
LF.7.3,4,4.4751424297987206e-05
HW.1.2,4,4.4751424297987206e-05
MC.24.1,4,4.4751424297987206e-05
LY.2,4,4.4751424297987206e-05
XDV.1.7.2,4,4.4751424297987206e-05
NS.3,4,4.4751424297987206e-05
JN.1.29.1,4,4.4751424297987206e-05
EN.1.1,4,4.4751424297987206e-05
XDD.1.1.1,4,4.4751424297987206e-05
LB.1.6,4,4.4751424297987206e-05
MC.13.4,4,4.4751424297987206e-05
C.32,4,4.4751424297987206e-05
B.1.1.364,4,4.4751424297987206e-05
MC.10.1.1,4,4.4751424297987206e-05
B.1.177.68,4,4.4751424297987206e-05
XBC.1.1.1,4,4.4751424297987206e-05
XBB.1.31.2,4,4.4751424297987206e-05
XBB.1.40,4,4.4751424297987206e-05
DJ.1.2,4,4.4751424297987206e-05
XEN,4,4.4751424297987206e-05
AE.1,4,4.4751424297987206e-05
B.1.1.332,4,4.4751424297987206e-05
BA.5.2.45,4,4.4751424297987206e-05
HK.24,4,4.4751424297987206e-05
HK.14,4,4.4751424297987206e-05
GM.2,4,4.4751424297987206e-05
JB.1,4,4.4751424297987206e-05
JN.1.36.1,4,4.4751424297987206e-05
XBC.1.6.1,4,4.4751424297987206e-05
CM.7.1.1,4,4.4751424297987206e-05
BF.38.3,4,4.4751424297987206e-05
XBB.1.17,4,4.4751424297987206e-05
AY.39.1.2,4,4.4751424297987206e-05
GS.7.1,4,4.4751424297987206e-05
FP.2,4,4.4751424297987206e-05
B.1.1.345,4,4.4751424297987206e-05
C.36.1,4,4.4751424297987206e-05
B.1.1.373,4,4.4751424297987206e-05
BA.5.2.40,4,4.4751424297987206e-05
FK.1.4.1,4,4.4751424297987206e-05
GK.8,4,4.4751424297987206e-05
HU.1,4,4.4751424297987206e-05
CM.8,4,4.4751424297987206e-05
B.1.1.466,4,4.4751424297987206e-05
AY.19,4,4.4751424297987206e-05
B.1.1.230,4,4.4751424297987206e-05
BL.1.1,4,4.4751424297987206e-05
BM.4,4,4.4751424297987206e-05
BA.2.38.4,4,4.4751424297987206e-05
JD.1.2.2,4,4.4751424297987206e-05
B.1.36.19,4,4.4751424297987206e-05
B.1.227,4,4.4751424297987206e-05
CM.2.1,4,4.4751424297987206e-05
EW.3,4,4.4751424297987206e-05
B.1.36.33,4,4.4751424297987206e-05
JN.8,4,4.4751424297987206e-05
GK.5.1,4,4.4751424297987206e-05
B.1.94,4,4.4751424297987206e-05
JB.2,4,4.4751424297987206e-05
XET,4,4.4751424297987206e-05
XDK.4,4,4.4751424297987206e-05
B.1.161,4,4.4751424297987206e-05
JN.1.44.1,4,4.4751424297987206e-05
MC.7,4,4.4751424297987206e-05
NL.18,4,4.4751424297987206e-05
XEC.36,4,4.4751424297987206e-05
XEC.10,4,4.4751424297987206e-05
XDR.1.1,4,4.4751424297987206e-05
XBC.1.4,4,4.4751424297987206e-05
LN.1,4,4.4751424297987206e-05
BN.1.3.10,4,4.4751424297987206e-05
HH.6,4,4.4751424297987206e-05
JN.1.55.2,3,3.35635682234904e-05
LB.1.3.4,3,3.35635682234904e-05
MZ.5,3,3.35635682234904e-05
MD.1.2,3,3.35635682234904e-05
NS.1.1,3,3.35635682234904e-05
B.1.1.298,3,3.35635682234904e-05
B.1.428.3,3,3.35635682234904e-05
P.6,3,3.35635682234904e-05
GA.8,3,3.35635682234904e-05
B.1.1.99,3,3.35635682234904e-05
FP.3,3,3.35635682234904e-05
B.1.1.27,3,3.35635682234904e-05
XBF.10,3,3.35635682234904e-05
XBC.1.2,3,3.35635682234904e-05
B.1.357,3,3.35635682234904e-05
B.1.372,3,3.35635682234904e-05
B.1.1.129,3,3.35635682234904e-05
B.1.177.76,3,3.35635682234904e-05
B.1.1.431,3,3.35635682234904e-05
GN.5,3,3.35635682234904e-05
KP.2.26,3,3.35635682234904e-05
MC.21.1,3,3.35635682234904e-05
XBB.2.6.1,3,3.35635682234904e-05
MT.1.1,3,3.35635682234904e-05
JN.1.49.3,3,3.35635682234904e-05
JN.19,3,3.35635682234904e-05
FL.23.2.1,3,3.35635682234904e-05
XEC.11,3,3.35635682234904e-05
ND.3,3,3.35635682234904e-05
XBA,3,3.35635682234904e-05
KK.2,3,3.35635682234904e-05
B.1.1.335,3,3.35635682234904e-05
BF.38.1,3,3.35635682234904e-05
B.1.180,3,3.35635682234904e-05
B.1.432,3,3.35635682234904e-05
LF.8.1,3,3.35635682234904e-05
JN.17,3,3.35635682234904e-05
MJ.2.1.1,3,3.35635682234904e-05
MC.36.1,3,3.35635682234904e-05
BF.37,3,3.35635682234904e-05
MU.2.1.1,3,3.35635682234904e-05
AZ.1,3,3.35635682234904e-05
MC.39,3,3.35635682234904e-05
KP.3.2.7,3,3.35635682234904e-05
KP.7,3,3.35635682234904e-05
LP.10.1.1,3,3.35635682234904e-05
XDQ.2,3,3.35635682234904e-05
B.1.1.152,3,3.35635682234904e-05
D.5,3,3.35635682234904e-05
BA.2.3.8,3,3.35635682234904e-05
B.1.1.524,3,3.35635682234904e-05
BA.2.3.21,3,3.35635682234904e-05
BM.2.3,3,3.35635682234904e-05
B.1.535,3,3.35635682234904e-05
BQ.1.1.78,3,3.35635682234904e-05
B.1.343,3,3.35635682234904e-05
AY.24.1,3,3.35635682234904e-05
GK.12,3,3.35635682234904e-05
B.1.1.412,3,3.35635682234904e-05
B.1.1.447,3,3.35635682234904e-05
C.33,3,3.35635682234904e-05
AY.4.16,3,3.35635682234904e-05
XDY.7,3,3.35635682234904e-05
HG.3,3,3.35635682234904e-05
LW.1.1,3,3.35635682234904e-05
LB.1.10,3,3.35635682234904e-05
XBB.1.23,3,3.35635682234904e-05
B.1.1.88,3,3.35635682234904e-05
B.1.177.40,3,3.35635682234904e-05
N.10,3,3.35635682234904e-05
XBB.1.9.7,3,3.35635682234904e-05
B.1.422,3,3.35635682234904e-05
NA.1.1,3,3.35635682234904e-05
MC.40.1,3,3.35635682234904e-05
MC.1.3,3,3.35635682234904e-05
XBB.2.12,3,3.35635682234904e-05
LP.9,3,3.35635682234904e-05
NF.1.4,3,3.35635682234904e-05
XEC.32,3,3.35635682234904e-05
B.1.463,3,3.35635682234904e-05
AG.1,3,3.35635682234904e-05
B.1.203,3,3.35635682234904e-05
B.1.1.334,3,3.35635682234904e-05
HK.18,3,3.35635682234904e-05
CK.1.1.2,3,3.35635682234904e-05
JB.2.1,3,3.35635682234904e-05
XDH,3,3.35635682234904e-05
FY.7,3,3.35635682234904e-05
FL.13.4,3,3.35635682234904e-05
GA.4.1.1,3,3.35635682234904e-05
GA.2.1.1,3,3.35635682234904e-05
KJ.1,3,3.35635682234904e-05
B.1.1.391,3,3.35635682234904e-05
B.1.633,3,3.35635682234904e-05
BA.2.79.1,3,3.35635682234904e-05
BQ.1.30,3,3.35635682234904e-05
XBB.1.5.53,3,3.35635682234904e-05
B.1.499.1,3,3.35635682234904e-05
B.1.564.1,3,3.35635682234904e-05
B.1.618,3,3.35635682234904e-05
W.2,3,3.35635682234904e-05
XEF.2,3,3.35635682234904e-05
FR.1.2,3,3.35635682234904e-05
XEL.5,3,3.35635682234904e-05
MC.20,3,3.35635682234904e-05
KS.1.2,3,3.35635682234904e-05
NL.22,3,3.35635682234904e-05
XEC.20,3,3.35635682234904e-05
XDV.1.7.1,3,3.35635682234904e-05
XU,3,3.35635682234904e-05
B.1.177.67,3,3.35635682234904e-05
XDY.1.1,2,2.2375712148993603e-05
LS.2.1,2,2.2375712148993603e-05
GA.10,2,2.2375712148993603e-05
LF.8.1.1,2,2.2375712148993603e-05
XDV.1.9.1,2,2.2375712148993603e-05
BF.35,2,2.2375712148993603e-05
LK.1,2,2.2375712148993603e-05
JN.1.49.2,2,2.2375712148993603e-05
LF.7.1.3,2,2.2375712148993603e-05
KR.5,2,2.2375712148993603e-05
LR.3,2,2.2375712148993603e-05
DZ.1,2,2.2375712148993603e-05
FE.1.1.3,2,2.2375712148993603e-05
GT.1,2,2.2375712148993603e-05
DW.1,2,2.2375712148993603e-05
XBB.1.46,2,2.2375712148993603e-05
U.3,2,2.2375712148993603e-05
B.1.1.396,2,2.2375712148993603e-05
B.1.1.201,2,2.2375712148993603e-05
B.1.511,2,2.2375712148993603e-05
BN.1.5.1,2,2.2375712148993603e-05
B.1.1.319,2,2.2375712148993603e-05
B.1.1.410,2,2.2375712148993603e-05
B.1.1.411,2,2.2375712148993603e-05
B.1.264.1,2,2.2375712148993603e-05
JB.1.1,2,2.2375712148993603e-05
AY.75.3,2,2.2375712148993603e-05
JW.1.1,2,2.2375712148993603e-05
BA.2.86.7,2,2.2375712148993603e-05
BN.1.3.13,2,2.2375712148993603e-05
B.1.1.381,2,2.2375712148993603e-05
B.1.110.1,2,2.2375712148993603e-05
GK.10,2,2.2375712148993603e-05
KB.3,2,2.2375712148993603e-05
B.1.1.506,2,2.2375712148993603e-05
GK.1.10.1,2,2.2375712148993603e-05
AD.1,2,2.2375712148993603e-05
HN.4.1.1,2,2.2375712148993603e-05
XCJ,2,2.2375712148993603e-05
B.50,2,2.2375712148993603e-05
AY.125.1,2,2.2375712148993603e-05
XDJ,2,2.2375712148993603e-05
CJ.1.3.2,2,2.2375712148993603e-05
EG.2.4,2,2.2375712148993603e-05
JN.3.1,2,2.2375712148993603e-05
FL.4.4,2,2.2375712148993603e-05
GA.10.1,2,2.2375712148993603e-05
B.1.212,2,2.2375712148993603e-05
AQ.1,2,2.2375712148993603e-05
NL.2.1,2,2.2375712148993603e-05
NL.15,2,2.2375712148993603e-05
CK.1.1.1,2,2.2375712148993603e-05
BM.6,2,2.2375712148993603e-05
BA.5.1.29,2,2.2375712148993603e-05
XBF.8,2,2.2375712148993603e-05
XEC.5,2,2.2375712148993603e-05
MV.1.1,2,2.2375712148993603e-05
LU.2.1,2,2.2375712148993603e-05
CP.7,2,2.2375712148993603e-05
FK.1.3.1,2,2.2375712148993603e-05
XEC.31,2,2.2375712148993603e-05
B.1.434,2,2.2375712148993603e-05
B.1.354,2,2.2375712148993603e-05
B.1.134,2,2.2375712148993603e-05
B.38,2,2.2375712148993603e-05
B.1.459,2,2.2375712148993603e-05
B.1.177.25,2,2.2375712148993603e-05
XAY.1.1.1,2,2.2375712148993603e-05
XBB.1.12.1,2,2.2375712148993603e-05
AY.39.1.4,2,2.2375712148993603e-05
XBB.2.6.3,2,2.2375712148993603e-05
BA.1.22,2,2.2375712148993603e-05
NG.1,2,2.2375712148993603e-05
LZ.4,2,2.2375712148993603e-05
XEC.17,2,2.2375712148993603e-05
XEC.25,2,2.2375712148993603e-05
EG.2.3,2,2.2375712148993603e-05
EG.2.1,2,2.2375712148993603e-05
GA.7,2,2.2375712148993603e-05
MC.19.1,2,2.2375712148993603e-05
EG.1.1,2,2.2375712148993603e-05
B.1.342,2,2.2375712148993603e-05
A.24,2,2.2375712148993603e-05
B.1.1.513,2,2.2375712148993603e-05
FR.2,2,2.2375712148993603e-05
B.1.1.388,2,2.2375712148993603e-05
C.21,2,2.2375712148993603e-05
B.1.1.357,2,2.2375712148993603e-05
PK.1,2,2.2375712148993603e-05
MB.1,2,2.2375712148993603e-05
KP.2.13,2,2.2375712148993603e-05
MC.9.3,2,2.2375712148993603e-05
B.1.1.442,2,2.2375712148993603e-05
B.1.1.366,2,2.2375712148993603e-05
ND.1.1.1,2,2.2375712148993603e-05
XEK.5,2,2.2375712148993603e-05
BF.7.4.3,2,2.2375712148993603e-05
B.1.1.221,2,2.2375712148993603e-05
XBB.1.20,2,2.2375712148993603e-05
B.1.1.424,2,2.2375712148993603e-05
C.25,2,2.2375712148993603e-05
ND.2,2,2.2375712148993603e-05
XDV.1.6,2,2.2375712148993603e-05
MZ.3,2,2.2375712148993603e-05
MD.3,2,2.2375712148993603e-05
MA.1.1.1,2,2.2375712148993603e-05
LE.1.3,2,2.2375712148993603e-05
LF.10,2,2.2375712148993603e-05
LZ.2.1.1,2,2.2375712148993603e-05
KP.2.20.1,2,2.2375712148993603e-05
MJ.2,2,2.2375712148993603e-05
LE.2,2,2.2375712148993603e-05
B.1.160.8,2,2.2375712148993603e-05
B.1.1.336,2,2.2375712148993603e-05
B.1.36.37,2,2.2375712148993603e-05
B.1.1.283,2,2.2375712148993603e-05
B.1.284,2,2.2375712148993603e-05
MD.3.1.1,2,2.2375712148993603e-05
KR.1.2,2,2.2375712148993603e-05
JN.1.58.3,2,2.2375712148993603e-05
MJ.2.1,2,2.2375712148993603e-05
NL.1,1,1.1187856074496802e-05
FL.4.7,1,1.1187856074496802e-05
B.1.177.29,1,1.1187856074496802e-05
BQ.1.1.50,1,1.1187856074496802e-05
MD.4,1,1.1187856074496802e-05
JN.1.54.1,1,1.1187856074496802e-05
MD.4.1,1,1.1187856074496802e-05
LV.2,1,1.1187856074496802e-05
XEC.19,1,1.1187856074496802e-05
XDY.4,1,1.1187856074496802e-05
MC.13.3.1,1,1.1187856074496802e-05
MC.10.1.4,1,1.1187856074496802e-05
NF.1.1,1,1.1187856074496802e-05
XDV.1.5,1,1.1187856074496802e-05
XEK.2.1,1,1.1187856074496802e-05
MC.13.3,1,1.1187856074496802e-05
KP.7.1,1,1.1187856074496802e-05
XBB.1.38.1,1,1.1187856074496802e-05
EK.1,1,1.1187856074496802e-05
EP.1.1,1,1.1187856074496802e-05
GY.1.1.1,1,1.1187856074496802e-05
BQ.1.1.73,1,1.1187856074496802e-05
AM.2,1,1.1187856074496802e-05
B.56,1,1.1187856074496802e-05
XCB,1,1.1187856074496802e-05
JN.2.2.1,1,1.1187856074496802e-05
XDQ.3,1,1.1187856074496802e-05
BA.2.56.1,1,1.1187856074496802e-05
FL.17.1,1,1.1187856074496802e-05
XBJ.4,1,1.1187856074496802e-05
P.1.5,1,1.1187856074496802e-05
CM.8.1.5,1,1.1187856074496802e-05
LU.2.2,1,1.1187856074496802e-05
XEL.4,1,1.1187856074496802e-05
NT.1,1,1.1187856074496802e-05
NL.5.1,1,1.1187856074496802e-05
XEC.23,1,1.1187856074496802e-05
MC.1.3.1,1,1.1187856074496802e-05
XDY.11,1,1.1187856074496802e-05
NE.1,1,1.1187856074496802e-05
XEC.22,1,1.1187856074496802e-05
PM.1.2,1,1.1187856074496802e-05
LZ.2.1.2,1,1.1187856074496802e-05
HL.2,1,1.1187856074496802e-05
DZ.2,1,1.1187856074496802e-05
GW.1.1,1,1.1187856074496802e-05
HW.1.3,1,1.1187856074496802e-05
FL.1.1.1,1,1.1187856074496802e-05
BA.2.75.8,1,1.1187856074496802e-05
BY.1.2.1,1,1.1187856074496802e-05
BP.1,1,1.1187856074496802e-05
XAQ,1,1.1187856074496802e-05
BA.5.2.42,1,1.1187856074496802e-05
CZ.1,1,1.1187856074496802e-05
B.1.547,1,1.1187856074496802e-05
DD.1,1,1.1187856074496802e-05
XAY,1,1.1187856074496802e-05
BA.2.76.1,1,1.1187856074496802e-05
BF.38.2,1,1.1187856074496802e-05
BA.4.1.7,1,1.1187856074496802e-05
B.1.506,1,1.1187856074496802e-05
B.1.476,1,1.1187856074496802e-05
B.4.1,1,1.1187856074496802e-05
B.1.1.110,1,1.1187856074496802e-05
A.18,1,1.1187856074496802e-05
XAY.3,1,1.1187856074496802e-05
B.1.482,1,1.1187856074496802e-05
B.1.528,1,1.1187856074496802e-05
AW.1,1,1.1187856074496802e-05
B.1.1.342,1,1.1187856074496802e-05
B.1.169,1,1.1187856074496802e-05
B.53,1,1.1187856074496802e-05
B.1.258.9,1,1.1187856074496802e-05
B.6.3,1,1.1187856074496802e-05
BG.6,1,1.1187856074496802e-05
FY.5.3,1,1.1187856074496802e-05
B.1.177.61,1,1.1187856074496802e-05
FL.39.1,1,1.1187856074496802e-05
CH.3,1,1.1187856074496802e-05
B.1.537,1,1.1187856074496802e-05
B.1.1.515,1,1.1187856074496802e-05
AY.112.3,1,1.1187856074496802e-05
B.6.8,1,1.1187856074496802e-05
GK.11,1,1.1187856074496802e-05
KN.1,1,1.1187856074496802e-05
XBC.1.6.5,1,1.1187856074496802e-05
KF.2,1,1.1187856074496802e-05
FL.15.1,1,1.1187856074496802e-05
KD.1,1,1.1187856074496802e-05
S.1,1,1.1187856074496802e-05
B.1.1.53,1,1.1187856074496802e-05
JW.1,1,1.1187856074496802e-05
MC.13.2,1,1.1187856074496802e-05
B.1.160.17,1,1.1187856074496802e-05
KG.2,1,1.1187856074496802e-05
EP.1,1,1.1187856074496802e-05
BS.1.2,1,1.1187856074496802e-05
LP.8.2,1,1.1187856074496802e-05
KP.2.12,1,1.1187856074496802e-05
B.1.177.49,1,1.1187856074496802e-05
B.1.1.112,1,1.1187856074496802e-05
XDV.1.7.5,1,1.1187856074496802e-05
XEP,1,1.1187856074496802e-05
GJ.1.2.3,1,1.1187856074496802e-05
B.1.36.36,1,1.1187856074496802e-05
B.1.593,1,1.1187856074496802e-05
B.1.177.14,1,1.1187856074496802e-05
B.1.1.333,1,1.1187856074496802e-05
B.1.258.15,1,1.1187856074496802e-05
LR.2,1,1.1187856074496802e-05
MU.4,1,1.1187856074496802e-05
NL.5.2,1,1.1187856074496802e-05
MV.1.2,1,1.1187856074496802e-05
XDV.1.7.4,1,1.1187856074496802e-05
XDV.1.7.3,1,1.1187856074496802e-05
NL.7,1,1.1187856074496802e-05
LF.7.1.13,1,1.1187856074496802e-05
XEF.1,1,1.1187856074496802e-05
B.1.1.377,1,1.1187856074496802e-05
AJ.1,1,1.1187856074496802e-05
BA.1.2,1,1.1187856074496802e-05
AY.39.1.3,1,1.1187856074496802e-05
CM.8.1.1,1,1.1187856074496802e-05
A.2.4,1,1.1187856074496802e-05
FP.1,1,1.1187856074496802e-05
XBF.8.1,1,1.1187856074496802e-05
FW.3,1,1.1187856074496802e-05
B.1.177.70,1,1.1187856074496802e-05
B.1.177.42,1,1.1187856074496802e-05
A.30,1,1.1187856074496802e-05
GY.2,1,1.1187856074496802e-05
XBB.1.5.87,1,1.1187856074496802e-05
B.1.1.331,1,1.1187856074496802e-05
AE.5,1,1.1187856074496802e-05
B.1.279,1,1.1187856074496802e-05
B.36,1,1.1187856074496802e-05
B.1.1.516,1,1.1187856074496802e-05
AE.8,1,1.1187856074496802e-05
B.1.1.526,1,1.1187856074496802e-05
B.1.1.393,1,1.1187856074496802e-05
B.1.1.407,1,1.1187856074496802e-05
B.1.1.157,1,1.1187856074496802e-05
B.1.118,1,1.1187856074496802e-05
B.1.177.38,1,1.1187856074496802e-05
B.1.1.449,1,1.1187856074496802e-05
B.1.177.64,1,1.1187856074496802e-05
B.1.1.90,1,1.1187856074496802e-05
B.1.1.417,1,1.1187856074496802e-05
AM.1,1,1.1187856074496802e-05
B.1.258.20,1,1.1187856074496802e-05
B.1.1.430,1,1.1187856074496802e-05
XDP.2,1,1.1187856074496802e-05
XBB.1.24,1,1.1187856074496802e-05
XCD,1,1.1187856074496802e-05
LF.7.1.1,1,1.1187856074496802e-05
FD.2.1,1,1.1187856074496802e-05
XEC.3,1,1.1187856074496802e-05
MC.30.1.1,1,1.1187856074496802e-05
NS.1.2,1,1.1187856074496802e-05
NL.19,1,1.1187856074496802e-05
XEL.1,1,1.1187856074496802e-05
LF.7.12,1,1.1187856074496802e-05
MC.28.1,1,1.1187856074496802e-05
LH.3,1,1.1187856074496802e-05
JN.1.18.7,1,1.1187856074496802e-05
KN.1.1,1,1.1187856074496802e-05
JN.12,1,1.1187856074496802e-05
XDZ,1,1.1187856074496802e-05
MZ.1,1,1.1187856074496802e-05
LF.8,1,1.1187856074496802e-05
XEC.4,1,1.1187856074496802e-05
LP.8.1,1,1.1187856074496802e-05
MC.10.2.2,1,1.1187856074496802e-05
MV.1.7,1,1.1187856074496802e-05
LF.7.1.4,1,1.1187856074496802e-05
LF.7.10,1,1.1187856074496802e-05
